"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","01 Apr 2008","1","165.56","4239.624"
"USEP","01 Apr 2008","2","165.87","4140.572"
"USEP","01 Apr 2008","3","158.38","4070.937"
"USEP","01 Apr 2008","4","152.16","3992.162"
"USEP","01 Apr 2008","5","149.11","3938.198"
"USEP","01 Apr 2008","6","149.09","3904.154"
"USEP","01 Apr 2008","7","147.05","3890.511"
"USEP","01 Apr 2008","8","144.03","3844.792"
"USEP","01 Apr 2008","9","144.02","3838.495"
"USEP","01 Apr 2008","10","144.02","3860.378"
"USEP","01 Apr 2008","11","144.68","3916.897"
"USEP","01 Apr 2008","12","147.08","4037.146"
"USEP","01 Apr 2008","13","149.13","4167.589"
"USEP","01 Apr 2008","14","151.90","4274.364"
"USEP","01 Apr 2008","15","152.26","4429.433"
"USEP","01 Apr 2008","16","147.74","4699.736"
"USEP","01 Apr 2008","17","151.17","4977.708"
"USEP","01 Apr 2008","18","147.10","5158.795"
"USEP","01 Apr 2008","19","147.17","5286.569"
"USEP","01 Apr 2008","20","149.25","5409.169"
"USEP","01 Apr 2008","21","152.51","5506.054"
"USEP","01 Apr 2008","22","156.65","5562.623"
"USEP","01 Apr 2008","23","154.55","5540.377"
"USEP","01 Apr 2008","24","151.68","5492.337"
"USEP","01 Apr 2008","25","152.27","5436.141"
"USEP","01 Apr 2008","26","159.23","5450.917"
"USEP","01 Apr 2008","27","161.54","5525.189"
"USEP","01 Apr 2008","28","162.62","5566.350"
"USEP","01 Apr 2008","29","164.63","5579.133"
"USEP","01 Apr 2008","30","164.64","5575.271"
"USEP","01 Apr 2008","31","158.31","5499.638"
"USEP","01 Apr 2008","32","159.41","5493.679"
"USEP","01 Apr 2008","33","159.31","5478.893"
"USEP","01 Apr 2008","34","158.32","5460.077"
"USEP","01 Apr 2008","35","156.27","5396.540"
"USEP","01 Apr 2008","36","147.14","5282.926"
"USEP","01 Apr 2008","37","147.23","5183.715"
"USEP","01 Apr 2008","38","156.30","5196.185"
"USEP","01 Apr 2008","39","158.33","5201.831"
"USEP","01 Apr 2008","40","161.32","5165.997"
"USEP","01 Apr 2008","41","159.28","5101.819"
"USEP","01 Apr 2008","42","171.66","5018.522"
"USEP","01 Apr 2008","43","163.41","4925.638"
"USEP","01 Apr 2008","44","163.41","4817.510"
"USEP","01 Apr 2008","45","159.29","4710.606"
"USEP","01 Apr 2008","46","159.31","4585.441"
"USEP","01 Apr 2008","47","161.25","4495.102"
"USEP","01 Apr 2008","48","156.17","4370.648"
"USEP","02 Apr 2008","1","166.56","4256.830"
"USEP","02 Apr 2008","2","163.88","4152.937"
"USEP","02 Apr 2008","3","162.87","4090.245"
"USEP","02 Apr 2008","4","161.19","4007.331"
"USEP","02 Apr 2008","5","157.14","3954.405"
"USEP","02 Apr 2008","6","156.79","3932.015"
"USEP","02 Apr 2008","7","147.82","3900.695"
"USEP","02 Apr 2008","8","147.04","3888.011"
"USEP","02 Apr 2008","9","147.78","3882.181"
"USEP","02 Apr 2008","10","147.78","3890.422"
"USEP","02 Apr 2008","11","147.79","3961.985"
"USEP","02 Apr 2008","12","147.82","4089.087"
"USEP","02 Apr 2008","13","158.20","4212.930"
