"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","01 Apr 2006","1","100.84","3919.615"
"USEP","01 Apr 2006","2","100.05","3835.980"
"USEP","01 Apr 2006","3","110.13","3748.742"
"USEP","01 Apr 2006","4","110.12","3694.942"
"USEP","01 Apr 2006","5","108.19","3639.829"
"USEP","01 Apr 2006","6","108.12","3602.629"
"USEP","01 Apr 2006","7","107.12","3560.523"
"USEP","01 Apr 2006","8","106.97","3514.973"
"USEP","01 Apr 2006","9","100.93","3501.569"
"USEP","01 Apr 2006","10","100.93","3501.067"
"USEP","01 Apr 2006","11","106.96","3513.238"
"USEP","01 Apr 2006","12","106.98","3550.136"
"USEP","01 Apr 2006","13","106.99","3588.852"
"USEP","01 Apr 2006","14","107.12","3641.907"
"USEP","01 Apr 2006","15","107.64","3758.871"
"USEP","01 Apr 2006","16","115.68","3963.411"
"USEP","01 Apr 2006","17","107.03","4120.970"
"USEP","01 Apr 2006","18","109.04","4256.855"
"USEP","01 Apr 2006","19","112.43","4360.042"
"USEP","01 Apr 2006","20","118.62","4441.962"
"USEP","01 Apr 2006","21","123.79","4519.231"
"USEP","01 Apr 2006","22","145.51","4569.875"
"USEP","01 Apr 2006","23","151.17","4574.463"
"USEP","01 Apr 2006","24","207.34","4598.825"
"USEP","01 Apr 2006","25","197.03","4605.316"
"USEP","01 Apr 2006","26","147.85","4551.178"
"USEP","01 Apr 2006","27","111.07","4409.573"
"USEP","01 Apr 2006","28","111.06","4393.127"
"USEP","01 Apr 2006","29","110.05","4377.993"
"USEP","01 Apr 2006","30","109.69","4350.972"
"USEP","01 Apr 2006","31","108.05","4274.757"
"USEP","01 Apr 2006","32","108.03","4246.075"
"USEP","01 Apr 2006","33","107.94","4214.321"
"USEP","01 Apr 2006","34","105.99","4151.754"
"USEP","01 Apr 2006","35","101.02","4101.791"
"USEP","01 Apr 2006","36","107.05","4069.446"
"USEP","01 Apr 2006","37","107.05","4075.032"
"USEP","01 Apr 2006","38","108.00","4157.569"
"USEP","01 Apr 2006","39","112.18","4240.225"
"USEP","01 Apr 2006","40","111.82","4262.043"
"USEP","01 Apr 2006","41","109.29","4242.899"
