"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","01 Jun 2006","1","137.85","4190.520"
"USEP","01 Jun 2006","2","151.16","4087.979"
"USEP","01 Jun 2006","3","147.97","4047.195"
"USEP","01 Jun 2006","4","139.48","3982.386"
"USEP","01 Jun 2006","5","137.40","3937.840"
"USEP","01 Jun 2006","6","135.35","3884.299"
"USEP","01 Jun 2006","7","131.24","3848.788"
"USEP","01 Jun 2006","8","123.91","3824.022"
"USEP","01 Jun 2006","9","123.25","3817.701"
"USEP","01 Jun 2006","10","123.23","3819.748"
"USEP","01 Jun 2006","11","124.53","3848.644"
"USEP","01 Jun 2006","12","128.27","3920.793"
"USEP","01 Jun 2006","13","131.25","4023.255"
"USEP","01 Jun 2006","14","141.55","4154.378"
"USEP","01 Jun 2006","15","136.63","4296.068"
"USEP","01 Jun 2006","16","142.75","4585.446"
"USEP","01 Jun 2006","17","158.27","4881.633"
"USEP","01 Jun 2006","18","144.15","5088.172"
"USEP","01 Jun 2006","19","155.87","5192.865"
"USEP","01 Jun 2006","20","151.58","5284.750"
"USEP","01 Jun 2006","21","158.89","5336.861"
"USEP","01 Jun 2006","22","160.76","5378.559"
"USEP","01 Jun 2006","23","160.76","5375.030"
"USEP","01 Jun 2006","24","151.55","5304.903"
"USEP","01 Jun 2006","25","145.01","5255.258"
"USEP","01 Jun 2006","26","149.39","5276.609"
"USEP","01 Jun 2006","27","157.38","5338.352"
"USEP","01 Jun 2006","28","159.71","5364.648"
"USEP","01 Jun 2006","29","159.71","5363.047"
"USEP","01 Jun 2006","30","157.37","5340.961"
"USEP","01 Jun 2006","31","150.61","5290.386"
"USEP","01 Jun 2006","32","141.85","5194.550"
"USEP","01 Jun 2006","33","139.48","5157.449"
"USEP","01 Jun 2006","34","136.61","5136.594"
"USEP","01 Jun 2006","35","133.56","5067.492"
"USEP","01 Jun 2006","36","121.03","4945.478"
"USEP","01 Jun 2006","37","122.04","4869.253"
"USEP","01 Jun 2006","38","124.19","4882.195"
"USEP","01 Jun 2006","39","133.41","4895.008"
"USEP","01 Jun 2006","40","131.09","4862.414"
"USEP","01 Jun 2006","41","129.10","4817.829"
"USEP","01 Jun 2006","42","135.45","4769.108"
"USEP","01 Jun 2006","43","138.44","4711.635"
"USEP","01 Jun 2006","44","138.44","4616.981"
"USEP","01 Jun 2006","45","129.24","4497.368"
"USEP","01 Jun 2006","46","122.59","4398.390"
"USEP","01 Jun 2006","47","128.51","4304.109"
"USEP","01 Jun 2006","48","112.67","4197.781"
"USEP","02 Jun 2006","1","129.71","4087.283"
"USEP","02 Jun 2006","2","140.66","4003.295"
"USEP","02 Jun 2006","3","137.34","3950.265"
"USEP","02 Jun 2006","4","135.44","3894.005"
"USEP","02 Jun 2006","5","129.73","3847.729"
"USEP","02 Jun 2006","6","122.12","3802.751"
"USEP","02 Jun 2006","7","122.09","3777.299"
"USEP","02 Jun 2006","8","121.54","3752.847"
"USEP","02 Jun 2006","9","114.49","3734.036"
"USEP","02 Jun 2006","10","121.08","3740.288"
"USEP","02 Jun 2006","11","121.04","3767.901"
"USEP","02 Jun 2006","12","121.59","3850.975"
"USEP","02 Jun 2006","13","129.21","3963.207"
"USEP","02 Jun 2006","14","136.07","4043.667"
"USEP","02 Jun 2006","15","111.07","4186.087"
"USEP","02 Jun 2006","16","113.27","4461.082"
"USEP","02 Jun 2006","17","130.13","4742.106"
"USEP","02 Jun 2006","18","112.03","4944.882"
"USEP","02 Jun 2006","19","132.31","5075.116"
"USEP","02 Jun 2006","20","140.31","5181.513"
"USEP","02 Jun 2006","21","144.53","5250.701"
"USEP","02 Jun 2006","22","150.01","5316.101"
"USEP","02 Jun 2006","23","144.54","5324.719"
"USEP","02 Jun 2006","24","138.39","5284.343"
"USEP","02 Jun 2006","25","144.60","5249.384"
"USEP","02 Jun 2006","26","142.36","5232.143"
"USEP","02 Jun 2006","27","149.58","5266.545"
"USEP","02 Jun 2006","28","150.60","5300.445"
"USEP","02 Jun 2006","29","155.25","5293.428"
"USEP","02 Jun 2006","30","146.96","5256.227"
"USEP","02 Jun 2006","31","140.97","5258.499"
"USEP","02 Jun 2006","32","146.97","5278.955"
"USEP","02 Jun 2006","33","143.78","5274.194"
"USEP","02 Jun 2006","34","140.88","5240.040"
"USEP","02 Jun 2006","35","137.43","5158.552"
"USEP","02 Jun 2006","36","129.61","5014.442"
"USEP","02 Jun 2006","37","124.06","4909.505"
"USEP","02 Jun 2006","38","129.14","4889.168"
"USEP","02 Jun 2006","39","129.46","4875.401"
"USEP","02 Jun 2006","40","120.59","4828.564"
"USEP","02 Jun 2006","41","111.85","4777.905"
"USEP","02 Jun 2006","42","137.88","4717.941"
"USEP","02 Jun 2006","43","137.83","4646.542"
"USEP","02 Jun 2006","44","137.37","4550.328"
"USEP","02 Jun 2006","45","134.19","4437.499"
"USEP","02 Jun 2006","46","134.15","4358.317"
"USEP","02 Jun 2006","47","135.11","4277.058"
"USEP","02 Jun 2006","48","128.91","4181.495"
"USEP","03 Jun 2006","1","120.14","4121.139"
"USEP","03 Jun 2006","2","120.13","4052.722"
"USEP","03 Jun 2006","3","139.36","3948.943"
"USEP","03 Jun 2006","4","133.50","3877.614"
"USEP","03 Jun 2006","5","133.23","3812.581"
"USEP","03 Jun 2006","6","131.24","3781.514"
"USEP","03 Jun 2006","7","122.05","3747.082"
"USEP","03 Jun 2006","8","120.09","3724.871"
"USEP","03 Jun 2006","9","113.52","3704.230"
"USEP","03 Jun 2006","10","113.45","3697.879"
"USEP","03 Jun 2006","11","112.96","3689.385"
"USEP","03 Jun 2006","12","114.02","3713.907"
"USEP","03 Jun 2006","13","112.24","3759.214"
"USEP","03 Jun 2006","14","112.89","3820.394"
"USEP","03 Jun 2006","15","120.92","3927.269"
"USEP","03 Jun 2006","16","135.33","4101.224"
"USEP","03 Jun 2006","17","112.64","4298.464"
"USEP","03 Jun 2006","18","121.08","4458.160"
"USEP","03 Jun 2006","19","131.17","4556.282"
"USEP","03 Jun 2006","20","148.51","4678.584"
"USEP","03 Jun 2006","21","159.93","4758.472"
"USEP","03 Jun 2006","22","176.55","4795.871"
"USEP","03 Jun 2006","23","171.70","4793.411"
"USEP","03 Jun 2006","24","168.77","4740.142"
"USEP","03 Jun 2006","25","158.60","4672.068"
"USEP","03 Jun 2006","26","145.74","4625.996"
"USEP","03 Jun 2006","27","134.74","4577.827"
"USEP","03 Jun 2006","28","131.20","4543.982"
"USEP","03 Jun 2006","29","127.33","4512.979"
"USEP","03 Jun 2006","30","132.24","4457.986"
"USEP","03 Jun 2006","31","137.26","4415.616"
"USEP","03 Jun 2006","32","136.25","4391.020"
"USEP","03 Jun 2006","33","134.10","4358.128"
"USEP","03 Jun 2006","34","131.15","4324.581"
"USEP","03 Jun 2006","35","119.12","4265.766"
"USEP","03 Jun 2006","36","113.73","4234.997"
"USEP","03 Jun 2006","37","114.34","4251.492"
"USEP","03 Jun 2006","38","132.34","4335.172"
"USEP","03 Jun 2006","39","137.27","4390.652"
"USEP","03 Jun 2006","40","136.26","4392.715"
"USEP","03 Jun 2006","41","140.31","4394.852"
"USEP","03 Jun 2006","42","141.86","4369.107"
"USEP","03 Jun 2006","43","140.48","4366.051"
"USEP","03 Jun 2006","44","142.28","4327.871"
"USEP","03 Jun 2006","45","139.47","4317.519"
"USEP","03 Jun 2006","46","139.39","4288.374"
"USEP","03 Jun 2006","47","136.90","4230.722"
"USEP","03 Jun 2006","48","131.26","4163.772"
"USEP","04 Jun 2006","1","158.93","4100.628"
"USEP","04 Jun 2006","2","149.22","4038.085"
"USEP","04 Jun 2006","3","133.96","3964.942"
"USEP","04 Jun 2006","4","116.09","3887.156"
"USEP","04 Jun 2006","5","115.63","3839.459"
"USEP","04 Jun 2006","6","114.27","3779.531"
"USEP","04 Jun 2006","7","113.77","3721.432"
"USEP","04 Jun 2006","8","113.76","3715.686"
"USEP","04 Jun 2006","9","113.77","3710.383"
"USEP","04 Jun 2006","10","113.76","3711.869"
"USEP","04 Jun 2006","11","113.74","3695.950"
"USEP","04 Jun 2006","12","113.74","3693.013"
"USEP","04 Jun 2006","13","113.84","3730.328"
"USEP","04 Jun 2006","14","113.76","3725.949"
"USEP","04 Jun 2006","15","113.77","3708.877"
"USEP","04 Jun 2006","16","114.36","3768.945"
"USEP","04 Jun 2006","17","116.12","3873.727"
"USEP","04 Jun 2006","18","133.31","3987.237"
"USEP","04 Jun 2006","19","149.84","4072.060"
"USEP","04 Jun 2006","20","162.51","4151.734"
"USEP","04 Jun 2006","21","215.17","4205.321"
"USEP","04 Jun 2006","22","138.23","4232.785"
"USEP","04 Jun 2006","23","137.55","4215.514"
"USEP","04 Jun 2006","24","123.82","4162.201"
"USEP","04 Jun 2006","25","116.49","4133.479"
"USEP","04 Jun 2006","26","116.45","4139.334"
"USEP","04 Jun 2006","27","124.63","4168.026"
"USEP","04 Jun 2006","28","124.00","4163.876"
"USEP","04 Jun 2006","29","120.96","4152.107"
"USEP","04 Jun 2006","30","116.51","4136.988"
"USEP","04 Jun 2006","31","116.54","4139.279"
"USEP","04 Jun 2006","32","116.48","4129.777"
"USEP","04 Jun 2006","33","116.00","4109.454"
"USEP","04 Jun 2006","34","137.44","4076.121"
"USEP","04 Jun 2006","35","136.97","4045.376"
"USEP","04 Jun 2006","36","136.55","4036.127"
"USEP","04 Jun 2006","37","138.57","4097.263"
"USEP","04 Jun 2006","38","117.65","4208.844"
"USEP","04 Jun 2006","39","136.46","4290.566"
"USEP","04 Jun 2006","40","123.07","4307.091"
"USEP","04 Jun 2006","41","116.37","4305.794"
"USEP","04 Jun 2006","42","115.88","4275.989"
"USEP","04 Jun 2006","43","115.88","4267.595"
"USEP","04 Jun 2006","44","114.62","4232.591"
"USEP","04 Jun 2006","45","108.62","4195.266"
"USEP","04 Jun 2006","46","107.30","4124.598"
"USEP","04 Jun 2006","47","108.53","4093.148"
"USEP","04 Jun 2006","48","107.25","4003.375"
"USEP","05 Jun 2006","1","106.03","3928.835"
"USEP","05 Jun 2006","2","124.43","3859.782"
"USEP","05 Jun 2006","3","124.75","3798.501"
"USEP","05 Jun 2006","4","118.14","3743.230"
"USEP","05 Jun 2006","5","114.41","3711.223"
"USEP","05 Jun 2006","6","113.06","3681.786"
"USEP","05 Jun 2006","7","110.14","3653.462"
"USEP","05 Jun 2006","8","110.14","3661.180"
"USEP","05 Jun 2006","9","109.60","3640.923"
"USEP","05 Jun 2006","10","109.59","3643.050"
"USEP","05 Jun 2006","11","109.09","3688.371"
"USEP","05 Jun 2006","12","109.64","3769.651"
"USEP","05 Jun 2006","13","109.64","3892.062"
"USEP","05 Jun 2006","14","113.22","4012.087"
"USEP","05 Jun 2006","15","124.46","4223.610"
"USEP","05 Jun 2006","16","137.40","4484.754"
"USEP","05 Jun 2006","17","145.48","4789.370"
"USEP","05 Jun 2006","18","114.04","4996.366"
"USEP","05 Jun 2006","19","113.81","5042.050"
"USEP","05 Jun 2006","20","133.12","5178.601"
"USEP","05 Jun 2006","21","154.96","5330.827"
"USEP","05 Jun 2006","22","160.25","5365.761"
"USEP","05 Jun 2006","23","152.04","5340.111"
"USEP","05 Jun 2006","24","133.23","5217.422"
"USEP","05 Jun 2006","25","131.25","5182.075"
"USEP","05 Jun 2006","26","133.23","5221.939"
"USEP","05 Jun 2006","27","140.89","5276.758"
"USEP","05 Jun 2006","28","145.43","5300.371"
"USEP","05 Jun 2006","29","146.51","5310.718"
"USEP","05 Jun 2006","30","140.85","5287.011"
"USEP","05 Jun 2006","31","140.88","5279.979"
"USEP","05 Jun 2006","32","140.86","5280.769"
"USEP","05 Jun 2006","33","139.87","5267.266"
"USEP","05 Jun 2006","34","138.44","5229.553"
"USEP","05 Jun 2006","35","138.44","5138.577"
"USEP","05 Jun 2006","36","130.82","4989.855"
"USEP","05 Jun 2006","37","113.69","4880.694"
"USEP","05 Jun 2006","38","122.04","4901.598"
"USEP","05 Jun 2006","39","121.03","4900.624"
"USEP","05 Jun 2006","40","121.08","4871.793"
"USEP","05 Jun 2006","41","115.69","4820.945"
"USEP","05 Jun 2006","42","132.47","4781.359"
"USEP","05 Jun 2006","43","122.12","4714.716"
"USEP","05 Jun 2006","44","131.33","4623.725"
"USEP","05 Jun 2006","45","129.91","4513.550"
