"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","01 May 2009","1","136.51","4112.690"
"USEP","01 May 2009","2","166.43","4039.929"
"USEP","01 May 2009","3","175.55","3940.887"
"USEP","01 May 2009","4","137.75","3865.080"
"USEP","01 May 2009","5","136.77","3807.000"
"USEP","01 May 2009","6","133.85","3764.213"
"USEP","01 May 2009","7","120.84","3724.548"
"USEP","01 May 2009","8","111.23","3688.451"
"USEP","01 May 2009","9","106.71","3668.268"
"USEP","01 May 2009","10","100.11","3650.833"
"USEP","01 May 2009","11","100.11","3650.361"
"USEP","01 May 2009","12","100.14","3656.340"
"USEP","01 May 2009","13","111.23","3683.943"
"USEP","01 May 2009","14","111.23","3698.018"
"USEP","01 May 2009","15","120.84","3726.556"
"USEP","01 May 2009","16","111.22","3798.745"
"USEP","01 May 2009","17","110.93","3877.142"
"USEP","01 May 2009","18","110.96","3971.015"
"USEP","01 May 2009","19","111.29","4047.354"
"USEP","01 May 2009","20","121.97","4130.562"
"USEP","01 May 2009","21","100.15","4210.624"
"USEP","01 May 2009","22","106.85","4256.725"
"USEP","01 May 2009","23","89.41","4255.751"
"USEP","01 May 2009","24","88.80","4257.297"
"USEP","01 May 2009","25","88.78","4264.091"
"USEP","01 May 2009","26","88.78","4273.131"
"USEP","01 May 2009","27","88.75","4276.953"
"USEP","01 May 2009","28","88.78","4286.267"
"USEP","01 May 2009","29","86.76","4277.898"
"USEP","01 May 2009","30","86.74","4264.315"
"USEP","01 May 2009","31","86.76","4268.554"
"USEP","01 May 2009","32","86.76","4270.363"
"USEP","01 May 2009","33","86.77","4270.726"
"USEP","01 May 2009","34","86.77","4273.146"
"USEP","01 May 2009","35","86.74","4259.658"
"USEP","01 May 2009","36","86.73","4235.514"
"USEP","01 May 2009","37","86.18","4246.288"
"USEP","01 May 2009","38","86.78","4362.780"
"USEP","01 May 2009","39","120.55","4477.130"
"USEP","01 May 2009","40","121.10","4516.448"
"USEP","01 May 2009","41","121.09","4510.653"
"USEP","01 May 2009","42","120.94","4499.430"
"USEP","01 May 2009","43","120.55","4473.572"
"USEP","01 May 2009","44","106.84","4430.835"
"USEP","01 May 2009","45","86.83","4381.393"
"USEP","01 May 2009","46","91.89","4344.540"
"USEP","01 May 2009","47","106.81","4320.222"
"USEP","01 May 2009","48","128.13","4271.601"
