"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","01 Jun 2009","1","302.07","4369.301"
"USEP","01 Jun 2009","2","203.37","4290.333"
"USEP","01 Jun 2009","3","218.93","4215.360"
"USEP","01 Jun 2009","4","260.52","4160.770"
"USEP","01 Jun 2009","5","203.27","4103.530"
"USEP","01 Jun 2009","6","188.67","4071.528"
"USEP","01 Jun 2009","7","158.21","4014.334"
"USEP","01 Jun 2009","8","158.14","3993.976"
"USEP","01 Jun 2009","9","151.32","3977.521"
"USEP","01 Jun 2009","10","151.08","3987.033"
"USEP","01 Jun 2009","11","154.64","4033.215"
"USEP","01 Jun 2009","12","151.22","4130.453"
"USEP","01 Jun 2009","13","157.52","4256.462"
"USEP","01 Jun 2009","14","157.52","4353.879"
"USEP","01 Jun 2009","15","164.65","4522.104"
"USEP","01 Jun 2009","16","175.85","4833.633"
"USEP","01 Jun 2009","17","517.65","5172.841"
"USEP","01 Jun 2009","18","300.49","5398.205"
"USEP","01 Jun 2009","19","542.68","5534.552"
"USEP","01 Jun 2009","20","542.86","5614.992"
"USEP","01 Jun 2009","21","643.69","5676.724"
"USEP","01 Jun 2009","22","551.52","5723.194"
"USEP","01 Jun 2009","23","545.28","5744.942"
"USEP","01 Jun 2009","24","509.50","5699.641"
"USEP","01 Jun 2009","25","488.36","5685.123"
"USEP","01 Jun 2009","26","510.92","5683.414"
"USEP","01 Jun 2009","27","542.88","5706.385"
"USEP","01 Jun 2009","28","542.78","5736.558"
"USEP","01 Jun 2009","29","623.49","5767.605"
"USEP","01 Jun 2009","30","561.35","5761.577"
"USEP","01 Jun 2009","31","560.93","5756.085"
"USEP","01 Jun 2009","32","542.94","5753.550"
"USEP","01 Jun 2009","33","542.92","5757.501"
"USEP","01 Jun 2009","34","515.25","5717.394"
"USEP","01 Jun 2009","35","492.34","5635.120"
"USEP","01 Jun 2009","36","209.63","5475.200"
"USEP","01 Jun 2009","37","177.57","5367.352"
"USEP","01 Jun 2009","38","177.72","5357.680"
"USEP","01 Jun 2009","39","157.60","5319.282"
"USEP","01 Jun 2009","40","144.18","5275.297"
"USEP","01 Jun 2009","41","145.08","5275.789"
"USEP","01 Jun 2009","42","326.57","5251.451"
"USEP","01 Jun 2009","43","441.94","5209.445"
"USEP","01 Jun 2009","44","463.98","5144.074"
"USEP","01 Jun 2009","45","472.57","5009.661"
"USEP","01 Jun 2009","46","299.95","4865.595"
"USEP","01 Jun 2009","47","212.46","4754.794"
"USEP","01 Jun 2009","48","172.61","4672.526"
"USEP","02 Jun 2009","1","353.88","4583.374"
"USEP","02 Jun 2009","2","465.04","4512.343"
"USEP","02 Jun 2009","3","554.94","4415.378"
"USEP","02 Jun 2009","4","362.86","4337.130"
"USEP","02 Jun 2009","5","345.84","4273.887"
"USEP","02 Jun 2009","6","236.22","4230.225"
"USEP","02 Jun 2009","7","181.55","4185.699"
"USEP","02 Jun 2009","8","162.11","4143.648"
"USEP","02 Jun 2009","9","161.34","4131.263"
"USEP","02 Jun 2009","10","161.34","4136.571"
"USEP","02 Jun 2009","11","181.53","4191.658"
"USEP","02 Jun 2009","12","319.38","4293.494"
"USEP","02 Jun 2009","13","353.05","4408.445"
"USEP","02 Jun 2009","14","435.20","4492.085"
"USEP","02 Jun 2009","15","203.02","4598.850"
"USEP","02 Jun 2009","16","141.45","4902.453"
"USEP","02 Jun 2009","17","464.32","5236.641"
"USEP","02 Jun 2009","18","161.03","5447.065"
"USEP","02 Jun 2009","19","218.09","5581.906"
"USEP","02 Jun 2009","20","343.72","5681.600"
"USEP","02 Jun 2009","21","542.67","5764.996"
"USEP","02 Jun 2009","22","564.50","5811.665"
"USEP","02 Jun 2009","23","403.56","5811.769"
"USEP","02 Jun 2009","24","343.02","5772.088"
"USEP","02 Jun 2009","25","336.79","5715.326"
"USEP","02 Jun 2009","26","302.66","5725.818"
"USEP","02 Jun 2009","27","342.31","5765.936"
"USEP","02 Jun 2009","28","344.51","5810.546"
"USEP","02 Jun 2009","29","403.61","5828.105"
"USEP","02 Jun 2009","30","529.85","5876.304"
"USEP","02 Jun 2009","31","403.61","5852.568"
"USEP","02 Jun 2009","32","343.05","5805.606"
"USEP","02 Jun 2009","33","343.05","5806.386"
"USEP","02 Jun 2009","34","337.20","5768.430"
"USEP","02 Jun 2009","35","302.36","5664.508"
"USEP","02 Jun 2009","36","151.52","5510.478"
"USEP","02 Jun 2009","37","141.42","5401.451"
"USEP","02 Jun 2009","38","151.02","5413.930"
"USEP","02 Jun 2009","39","153.90","5433.771"
"USEP","02 Jun 2009","40","151.01","5399.562"
"USEP","02 Jun 2009","41","141.41","5341.746"
"USEP","02 Jun 2009","42","166.78","5303.328"
"USEP","02 Jun 2009","43","169.94","5263.250"
"USEP","02 Jun 2009","44","211.82","5187.949"
"USEP","02 Jun 2009","45","212.72","5065.787"
"USEP","02 Jun 2009","46","250.73","4960.691"
"USEP","02 Jun 2009","47","190.05","4866.380"
"USEP","02 Jun 2009","48","169.53","4763.561"
"USEP","03 Jun 2009","1","241.51","4669.832"
"USEP","03 Jun 2009","2","261.19","4565.974"
"USEP","03 Jun 2009","3","241.58","4432.271"
"USEP","03 Jun 2009","4","223.66","4391.731"
"USEP","03 Jun 2009","5","227.56","4340.684"
"USEP","03 Jun 2009","6","214.76","4309.159"
"USEP","03 Jun 2009","7","171.46","4259.141"
"USEP","03 Jun 2009","8","169.44","4229.654"
"USEP","03 Jun 2009","9","169.15","4209.396"
"USEP","03 Jun 2009","10","167.41","4218.879"
"USEP","03 Jun 2009","11","169.44","4258.097"
"USEP","03 Jun 2009","12","171.49","4281.496"
"USEP","03 Jun 2009","13","172.15","4325.043"
"USEP","03 Jun 2009","14","172.53","4416.586"
"USEP","03 Jun 2009","15","151.43","4535.165"
"USEP","03 Jun 2009","16","131.14","4871.246"
"USEP","03 Jun 2009","17","243.44","5267.469"
"USEP","03 Jun 2009","18","166.78","5489.151"
"USEP","03 Jun 2009","19","179.42","5544.428"
"USEP","03 Jun 2009","20","247.67","5579.327"
"USEP","03 Jun 2009","21","302.45","5614.410"
"USEP","03 Jun 2009","22","252.09","5639.802"
"USEP","03 Jun 2009","23","252.02","5627.486"
"USEP","03 Jun 2009","24","221.77","5588.735"
"USEP","03 Jun 2009","25","187.07","5539.015"
"USEP","03 Jun 2009","26","184.82","5530.860"
"USEP","03 Jun 2009","27","221.84","5590.609"
"USEP","03 Jun 2009","28","252.09","5639.633"
"USEP","03 Jun 2009","29","255.62","5662.162"
"USEP","03 Jun 2009","30","252.01","5633.624"
"USEP","03 Jun 2009","31","221.77","5614.052"
"USEP","03 Jun 2009","32","252.17","5623.118"
"USEP","03 Jun 2009","33","221.77","5603.456"
"USEP","03 Jun 2009","34","187.06","5566.355"
"USEP","03 Jun 2009","35","169.43","5468.426"
"USEP","03 Jun 2009","36","149.44","5330.976"
"USEP","03 Jun 2009","37","141.28","5229.832"
"USEP","03 Jun 2009","38","149.42","5259.840"
"USEP","03 Jun 2009","39","159.52","5290.277"
"USEP","03 Jun 2009","40","152.08","5266.416"
"USEP","03 Jun 2009","41","159.51","5247.361"
"USEP","03 Jun 2009","42","252.10","5211.214"
"USEP","03 Jun 2009","43","252.19","5169.864"
"USEP","03 Jun 2009","44","199.59","5063.749"
"USEP","03 Jun 2009","45","169.18","4945.438"
"USEP","03 Jun 2009","46","152.66","4840.328"
"USEP","03 Jun 2009","47","170.43","4722.032"
"USEP","03 Jun 2009","48","142.52","4630.067"
"USEP","04 Jun 2009","1","193.46","4531.706"
"USEP","04 Jun 2009","2","191.40","4442.315"
"USEP","04 Jun 2009","3","146.00","4328.174"
"USEP","04 Jun 2009","4","145.90","4287.107"
"USEP","04 Jun 2009","5","150.90","4242.805"
"USEP","04 Jun 2009","6","141.36","4185.908"
"USEP","04 Jun 2009","7","141.33","4130.806"
"USEP","04 Jun 2009","8","140.46","4088.173"
"USEP","04 Jun 2009","9","136.12","4059.491"
"USEP","04 Jun 2009","10","127.15","3997.649"
"USEP","04 Jun 2009","11","127.14","4028.463"
"USEP","04 Jun 2009","12","128.07","4140.910"
"USEP","04 Jun 2009","13","145.99","4260.180"
"USEP","04 Jun 2009","14","145.98","4357.184"
"USEP","04 Jun 2009","15","140.55","4501.677"
"USEP","04 Jun 2009","16","131.30","4815.990"
"USEP","04 Jun 2009","17","167.65","5162.478"
"USEP","04 Jun 2009","18","166.71","5367.511"
"USEP","04 Jun 2009","19","168.60","5375.736"
"USEP","04 Jun 2009","20","221.94","5480.295"
"USEP","04 Jun 2009","21","252.20","5543.021"
"USEP","04 Jun 2009","22","252.20","5586.767"
"USEP","04 Jun 2009","23","242.13","5598.258"
"USEP","04 Jun 2009","24","221.92","5547.390"
"USEP","04 Jun 2009","25","178.62","5510.289"
"USEP","04 Jun 2009","26","170.79","5523.310"
"USEP","04 Jun 2009","27","242.14","5571.991"
"USEP","04 Jun 2009","28","255.88","5634.673"
"USEP","04 Jun 2009","29","282.54","5642.754"
"USEP","04 Jun 2009","30","282.52","5634.961"
"USEP","04 Jun 2009","31","258.63","5626.835"
"USEP","04 Jun 2009","32","251.80","5633.048"
"USEP","04 Jun 2009","33","221.95","5607.432"
"USEP","04 Jun 2009","34","161.79","5570.719"
"USEP","04 Jun 2009","35","151.04","5487.775"
"USEP","04 Jun 2009","36","135.31","5340.071"
"USEP","04 Jun 2009","37","121.20","5205.265"
"USEP","04 Jun 2009","38","131.25","5211.219"
"USEP","04 Jun 2009","39","138.57","5247.142"
"USEP","04 Jun 2009","40","136.93","5234.981"
"USEP","04 Jun 2009","41","131.02","5204.634"
"USEP","04 Jun 2009","42","214.77","5168.253"
"USEP","04 Jun 2009","43","301.77","5102.282"
"USEP","04 Jun 2009","44","544.46","5013.085"
"USEP","04 Jun 2009","45","301.53","4900.654"
"USEP","04 Jun 2009","46","189.31","4784.137"
"USEP","04 Jun 2009","47","135.44","4674.146"
